QueryId	SubjectId	Identity(%)	Length	Mismatches	Gap_opens	Q_Start	Q_End	S_Start	S_End	Evalue	BitScore	Genome	Strand	Gene	G_upstream	G_downstream	S_Center	RM	ID
FcTHIC	JAACPG010001801_1	100	14	0	0	12	25	923	936	1.5	28.2	Bacillariophyta_sp_ASM1036717v1	+	JAACPG010001801_1:923-936			929.5	F	431
FcSSSP	JAACPG010001801_1	100	13	0	0	11	23	923	935	5.5	26.3	Bacillariophyta_sp_ASM1036717v1	+	JAACPG010001801_1:923-935			929	F	432
TpTHI1	JAACPG010001810_1	100	13	0	0	3	15	4357	4369	5.5	26.3	Bacillariophyta_sp_ASM1036717v1	+	JAACPG010001810_1:4357-4369			4363	F	433
PtSSSP	JAACPG010001953_1	94.118	17	1	0	8	24	722	738	5.7	26.3	Bacillariophyta_sp_ASM1036717v1	+	JAACPG010001953_1:722-738			730	F	434
FcSSSP	JAACPG010001961_1	94.444	18	1	0	11	28	4722	4739	1.4	28.2	Bacillariophyta_sp_ASM1036717v1	+	JAACPG010001961_1:4722-4739			4730.5	F	435
FcTHIC	JAACPG010002161_1	100	13	0	0	14	26	1554	1542	5.7	26.3	Bacillariophyta_sp_ASM1036717v1	-	JAACPG010002161_1:1554-1542			1548	F	436
TpTHI1	JAACPG010002184_1	94.118	17	1	0	11	27	1730	1714	5.5	26.3	Bacillariophyta_sp_ASM1036717v1	-	JAACPG010002184_1:1730-1714			1722	F	437
TpTHI1	JAACPG010002184_1	94.118	17	1	0	11	27	2498	2482	5.5	26.3	Bacillariophyta_sp_ASM1036717v1	-	JAACPG010002184_1:2498-2482			2490	F	438
FcSSSP	JAACPG010002320_1	100	13	0	0	22	34	6348	6336	5.5	26.3	Bacillariophyta_sp_ASM1036717v1	-	JAACPG010002320_1:6348-6336			6342	F	439
PtSSSP	JAACPG010002337_1	100	13	0	0	7	19	398	410	5.7	26.3	Bacillariophyta_sp_ASM1036717v1	+	JAACPG010002337_1:398-410			404	F	440
PtTHIC	JAACPG010002346_1	100	14	0	0	20	33	3295	3282	1.4	28.2	Bacillariophyta_sp_ASM1036717v1	-	JAACPG010002346_1:3295-3282			3288.5	F	441
FcTHIC	JAACPG010002372_1	100	13	0	0	23	35	3586	3574	5.7	26.3	Bacillariophyta_sp_ASM1036717v1	-	JAACPG010002372_1:3586-3574			3580	F	442
TpSSSP	JAACPG010002840_1	100	13	0	0	24	36	2268	2280	5.7	26.3	Bacillariophyta_sp_ASM1036717v1	+	JAACPG010002840_1:2268-2280			2274	F	443
FcSSSP	JAACPG010002861_1	94.118	17	1	0	13	29	3183	3167	5.5	26.3	Bacillariophyta_sp_ASM1036717v1	-	JAACPG010002861_1:3183-3167			3175	F	444
TpSSSP	JAACPG010002966_1	100	13	0	0	24	36	3095	3107	5.7	26.3	Bacillariophyta_sp_ASM1036717v1	+	JAACPG010002966_1:3095-3107			3101	F	445
TpSSSP	JAACPG010002984_1	100	13	0	0	7	19	7179	7191	5.7	26.3	Bacillariophyta_sp_ASM1036717v1	+	JAACPG010002984_1:7179-7191			7185	F	446
PtSSSP	JAACPG010003053_1	100	13	0	0	3	15	2263	2275	5.7	26.3	Bacillariophyta_sp_ASM1036717v1	+	JAACPG010003053_1:2263-2275			2269	F	447
TpSSSP	JAACPG010003105_1	100	13	0	0	14	26	419	431	5.7	26.3	Bacillariophyta_sp_ASM1036717v1	+	JAACPG010003105_1:419-431			425	F	448
PmSSSP	JAACPG010003169_1	94.118	17	1	0	4	20	4857	4841	5.7	26.3	Bacillariophyta_sp_ASM1036717v1	-	JAACPG010003169_1:4857-4841			4849	F	449
FcSSSP	JAACPG010003180_1	94.118	17	1	0	1	17	4129	4145	5.5	26.3	Bacillariophyta_sp_ASM1036717v1	+	JAACPG010003180_1:4129-4145			4137	F	450
TpTHI1	JAACPG010003214_1	100	13	0	0	14	26	2697	2685	5.5	26.3	Bacillariophyta_sp_ASM1036717v1	-	JAACPG010003214_1:2697-2685			2691	F	451
PtSSSP	JAACPG010003219_1	100	14	0	0	5	18	5170	5157	1.5	28.2	Bacillariophyta_sp_ASM1036717v1	-	JAACPG010003219_1:5170-5157			5163.5	F	452
PtSSSP	JAACPG010003270_1	94.118	17	1	0	2	18	3797	3813	5.7	26.3	Bacillariophyta_sp_ASM1036717v1	+	JAACPG010003270_1:3797-3813			3805	F	453
FcSSSP	JAACSZ010000023_1	100	14	0	0	15	28	3624	3611	2.4	28.2	Bacillariophyta_sp_ASM1036716v1	-	JAACSZ010000023_1:3624-3611			3617.5	F	454
PtSSSP	JAACSZ010000071_1	100	13	0	0	9	21	2462	2450	9.8	26.3	Bacillariophyta_sp_ASM1036716v1	-	JAACSZ010000071_1:2462-2450			2456	F	455
PtSSSP	JAACSZ010000184_1	100	13	0	0	18	30	14573	14585	9.8	26.3	Bacillariophyta_sp_ASM1036716v1	+	JAACSZ010000184_1:14573-14585			14579	F	456
TpTHI1	JAACSZ010000190_1	100	13	0	0	12	24	15586	15598	9.3	26.3	Bacillariophyta_sp_ASM1036716v1	+	JAACSZ010000190_1:15586-15598			15592	F	457
FcSSSP	JAACSZ010000196_1	100	13	0	0	5	17	23224	23236	9.3	26.3	Bacillariophyta_sp_ASM1036716v1	+	JAACSZ010000196_1:23224-23236			23230	F	458
TpTHI1	JAACSZ010000219_1	100	14	0	0	6	19	17605	17618	2.4	28.2	Bacillariophyta_sp_ASM1036716v1	+	JAACSZ010000219_1:17605-17618			17611.5	F	459
TpSSSP	JAACSZ010000268_1	100	14	0	0	22	35	6996	7009	2.5	28.2	Bacillariophyta_sp_ASM1036716v1	+	JAACSZ010000268_1:6996-7009			7002.5	F	460
PtSSSP	JAACSZ010000285_1	100	13	0	0	18	30	18064	18052	9.8	26.3	Bacillariophyta_sp_ASM1036716v1	-	JAACSZ010000285_1:18064-18052			18058	F	461
FcSSSP	JAACSZ010000318_1	94.118	17	1	0	1	17	14096	14080	9.3	26.3	Bacillariophyta_sp_ASM1036716v1	-	JAACSZ010000318_1:14096-14080			14088	F	462
FcTHIC	JAACSZ010000321_1	100	13	0	0	16	28	24510	24522	9.8	26.3	Bacillariophyta_sp_ASM1036716v1	+	JAACSZ010000321_1:24510-24522			24516	F	463
PtTHIC	JAACSZ010000334_1	91.667	36	2	1	1	35	568	603	6.21e-4	40.1	Bacillariophyta_sp_ASM1036716v1	+	JAACSZ010000334_1:568-603			585.5	F	464
PtTHIC	JAACSZ010000367_1	100	13	0	0	21	33	6265	6253	9.3	26.3	Bacillariophyta_sp_ASM1036716v1	-	JAACSZ010000367_1:6265-6253			6259	F	465
PtTHIC	JAACSZ010000543_1	100	13	0	0	3	15	1504	1492	9.3	26.3	Bacillariophyta_sp_ASM1036716v1	-	JAACSZ010000543_1:1504-1492			1498	F	466
TpSSSP	JAACSZ010000562_1	100	14	0	0	22	35	8337	8324	2.5	28.2	Bacillariophyta_sp_ASM1036716v1	-	JAACSZ010000562_1:8337-8324			8330.5	F	467
TpSSSP	JAACSZ010000643_1	100	14	0	0	12	25	9308	9321	2.5	28.2	Bacillariophyta_sp_ASM1036716v1	+	JAACSZ010000643_1:9308-9321			9314.5	F	468
TpSSSP	JAACSZ010000644_1	100	13	0	0	10	22	10295	10307	9.8	26.3	Bacillariophyta_sp_ASM1036716v1	+	JAACSZ010000644_1:10295-10307			10301	F	469
PtSSSP	JAACSZ010000648_1	100	13	0	0	7	19	20666	20678	9.8	26.3	Bacillariophyta_sp_ASM1036716v1	+	JAACSZ010000648_1:20666-20678			20672	F	470
FcSSSP	JAACSZ010000651_1	100	13	0	0	21	33	9428	9416	9.3	26.3	Bacillariophyta_sp_ASM1036716v1	-	JAACSZ010000651_1:9428-9416			9422	F	471
FcSSSP	JAACSZ010000660_1	100	14	0	0	16	29	20738	20751	2.4	28.2	Bacillariophyta_sp_ASM1036716v1	+	JAACSZ010000660_1:20738-20751			20744.5	F	472
FcSSSP	JAACSZ010000664_1	100	13	0	0	23	35	1023	1011	9.3	26.3	Bacillariophyta_sp_ASM1036716v1	-	JAACSZ010000664_1:1023-1011			1017	F	473
FcTHIC	JAACSZ010000689_1	100	14	0	0	17	30	35436	35449	2.5	28.2	Bacillariophyta_sp_ASM1036716v1	+	JAACSZ010000689_1:35436-35449			35442.5	F	474
TpTHI1	JAACSZ010000702_1	100	14	0	0	12	25	24152	24139	2.4	28.2	Bacillariophyta_sp_ASM1036716v1	-	JAACSZ010000702_1:24152-24139			24145.5	F	475
TpTHI1	JAACSZ010000705_1	100	13	0	0	3	15	4727	4739	9.3	26.3	Bacillariophyta_sp_ASM1036716v1	+	JAACSZ010000705_1:4727-4739			4733	F	476
TpSSSP	JAACSZ010000715_1	100	13	0	0	7	19	16812	16824	9.8	26.3	Bacillariophyta_sp_ASM1036716v1	+	JAACSZ010000715_1:16812-16824			16818	F	477
PmSSSP	JAACSZ010000734_1	94.118	17	1	0	4	20	22170	22186	9.8	26.3	Bacillariophyta_sp_ASM1036716v1	+	JAACSZ010000734_1:22170-22186			22178	F	478
PtTHIC	JAACSZ010000738_1	100	14	0	0	20	33	3338	3325	2.4	28.2	Bacillariophyta_sp_ASM1036716v1	-	JAACSZ010000738_1:3338-3325			3331.5	F	479
FcSSSP	JAACSZ010000747_1	100	13	0	0	16	28	9227	9239	9.3	26.3	Bacillariophyta_sp_ASM1036716v1	+	JAACSZ010000747_1:9227-9239			9233	F	480
PtTHIC	JAACSZ010000748_1	100	13	0	0	4	16	6721	6709	9.3	26.3	Bacillariophyta_sp_ASM1036716v1	-	JAACSZ010000748_1:6721-6709			6715	F	481
FcSSSP	JAACSZ010000789_1	100	14	0	0	20	33	21275	21262	2.4	28.2	Bacillariophyta_sp_ASM1036716v1	-	JAACSZ010000789_1:21275-21262			21268.5	F	482
TpSSSP	JAACSZ010000791_1	100	13	0	0	12	24	10986	10998	9.8	26.3	Bacillariophyta_sp_ASM1036716v1	+	JAACSZ010000791_1:10986-10998			10992	F	483
PtSSSP	JAACSZ010000817_1	91.667	36	3	0	1	36	14530	14565	2.67e-6	48.1	Bacillariophyta_sp_ASM1036716v1	+	JAACSZ010000817_1:14530-14565			14547.5	F	484
PmTHIC	JAACSZ010000817_1	93.75	32	2	0	5	36	14534	14565	2.67e-6	48.1	Bacillariophyta_sp_ASM1036716v1	+	JAACSZ010000817_1:14534-14565			14549.5	F	485
FcSSSP	JAACSZ010000817_1	93.548	31	2	0	5	35	14535	14565	1.01e-5	46.1	Bacillariophyta_sp_ASM1036716v1	+	JAACSZ010000817_1:14535-14565			14550	F	486
FcTHIC	JAACSZ010000817_1	90	30	3	0	7	36	14536	14565	0.01	36.2	Bacillariophyta_sp_ASM1036716v1	+	JAACSZ010000817_1:14536-14565			14550.5	F	487
PtTHIC	JAACSZ010000823_1	100	13	0	0	3	15	6183	6171	9.3	26.3	Bacillariophyta_sp_ASM1036716v1	-	JAACSZ010000823_1:6183-6171			6177	F	488
FcTHIC	JAACSZ010000828_1	100	13	0	0	6	18	22680	22668	9.8	26.3	Bacillariophyta_sp_ASM1036716v1	-	JAACSZ010000828_1:22680-22668			22674	F	489
PtTHIC	JAACSZ010000835_1	100	13	0	0	8	20	17472	17484	9.3	26.3	Bacillariophyta_sp_ASM1036716v1	+	JAACSZ010000835_1:17472-17484			17478	F	490
TpTHI1	JAACSZ010000842_1	100	13	0	0	14	26	14577	14565	9.3	26.3	Bacillariophyta_sp_ASM1036716v1	-	JAACSZ010000842_1:14577-14565			14571	F	491
PtSSSP	JAACSZ010000845_1	100	13	0	0	2	14	4458	4446	9.8	26.3	Bacillariophyta_sp_ASM1036716v1	-	JAACSZ010000845_1:4458-4446			4452	F	492
PtSSSP	JAACSZ010000849_1	100	13	0	0	20	32	911	899	9.8	26.3	Bacillariophyta_sp_ASM1036716v1	-	JAACSZ010000849_1:911-899			905	F	493
FcSSSP	JAACSZ010000850_1	100	13	0	0	11	23	7780	7792	9.3	26.3	Bacillariophyta_sp_ASM1036716v1	+	JAACSZ010000850_1:7780-7792			7786	F	494
TpSSSP	JAACSZ010000850_1	100	13	0	0	10	22	9242	9254	9.8	26.3	Bacillariophyta_sp_ASM1036716v1	+	JAACSZ010000850_1:9242-9254			9248	F	495
TpSSSP	JAACSZ010000851_1	100	13	0	0	9	21	971	959	9.8	26.3	Bacillariophyta_sp_ASM1036716v1	-	JAACSZ010000851_1:971-959			965	F	496
TpSSSP	JAACSZ010000866_1	100	13	0	0	14	26	5313	5325	9.8	26.3	Bacillariophyta_sp_ASM1036716v1	+	JAACSZ010000866_1:5313-5325			5319	F	497
TpSSSP	JAACSZ010000883_1	100	13	0	0	7	19	23188	23200	9.8	26.3	Bacillariophyta_sp_ASM1036716v1	+	JAACSZ010000883_1:23188-23200			23194	F	498
TpSSSP	JAACSZ010000886_1	100	13	0	0	7	19	16250	16262	9.8	26.3	Bacillariophyta_sp_ASM1036716v1	+	JAACSZ010000886_1:16250-16262			16256	F	499
PtSSSP	JAACSZ010000994_1	100	13	0	0	3	15	3642	3630	9.8	26.3	Bacillariophyta_sp_ASM1036716v1	-	JAACSZ010000994_1:3642-3630			3636	F	500
PtTHIC	JAACSZ010001002_1	94.118	17	1	0	19	35	16204	16188	9.3	26.3	Bacillariophyta_sp_ASM1036716v1	-	JAACSZ010001002_1:16204-16188			16196	F	501
PmSSSP	JAACSZ010001065_1	94.118	17	1	0	4	20	15173	15157	9.8	26.3	Bacillariophyta_sp_ASM1036716v1	-	JAACSZ010001065_1:15173-15157			15165	F	502
FcSSSP	JAACSZ010001075_1	100	13	0	0	13	25	3874	3886	9.3	26.3	Bacillariophyta_sp_ASM1036716v1	+	JAACSZ010001075_1:3874-3886			3880	F	503
TpSSSP	JAACSZ010001108_1	100	14	0	0	11	24	1505	1492	2.5	28.2	Bacillariophyta_sp_ASM1036716v1	-	JAACSZ010001108_1:1505-1492			1498.5	F	504
PtTHIC	JAACSZ010001109_1	100	15	0	0	16	30	11342	11356	0.6	30.2	Bacillariophyta_sp_ASM1036716v1	+	JAACSZ010001109_1:11342-11356			11349	F	505
TpSSSP	JAACSZ010001110_1	100	13	0	0	6	18	11394	11406	9.8	26.3	Bacillariophyta_sp_ASM1036716v1	+	JAACSZ010001110_1:11394-11406			11400	F	506
TpSSSP	JAACSZ010001120_1	100	13	0	0	7	19	14517	14529	9.8	26.3	Bacillariophyta_sp_ASM1036716v1	+	JAACSZ010001120_1:14517-14529			14523	F	507
TpSSSP	JAACSZ010001155_1	100	15	0	0	21	35	3851	3865	0.63	30.2	Bacillariophyta_sp_ASM1036716v1	+	JAACSZ010001155_1:3851-3865			3858	F	508
TpSSSP	JAACSZ010001192_1	100	13	0	0	1	13	3812	3824	9.8	26.3	Bacillariophyta_sp_ASM1036716v1	+	JAACSZ010001192_1:3812-3824			3818	F	509
FcSSSP	JAACSZ010001197_1	100	13	0	0	14	26	9502	9490	9.3	26.3	Bacillariophyta_sp_ASM1036716v1	-	JAACSZ010001197_1:9502-9490			9496	F	510
PtTHIC	JAACSZ010001326_1	100	13	0	0	6	18	6074	6086	9.3	26.3	Bacillariophyta_sp_ASM1036716v1	+	JAACSZ010001326_1:6074-6086			6080	F	511
TpSSSP	JAACSZ010001335_1	94.118	17	1	0	1	17	4966	4950	9.8	26.3	Bacillariophyta_sp_ASM1036716v1	-	JAACSZ010001335_1:4966-4950			4958	F	512
TpTHI1	JAACSZ010001347_1	100	13	0	0	23	35	539	551	9.3	26.3	Bacillariophyta_sp_ASM1036716v1	+	JAACSZ010001347_1:539-551			545	F	513
FcSSSP	JAACSZ010001349_1	100	13	0	0	14	26	2637	2649	9.3	26.3	Bacillariophyta_sp_ASM1036716v1	+	JAACSZ010001349_1:2637-2649			2643	F	514
TpSSSP	JAACSZ010001357_1	100	13	0	0	18	30	16991	16979	9.8	26.3	Bacillariophyta_sp_ASM1036716v1	-	JAACSZ010001357_1:16991-16979			16985	F	515
FcTHIC	JAACSZ010001364_1	100	13	0	0	22	34	21955	21967	9.8	26.3	Bacillariophyta_sp_ASM1036716v1	+	JAACSZ010001364_1:21955-21967			21961	F	516
FcSSSP	JAACSZ010001372_1	94.118	17	1	0	13	29	12806	12822	9.3	26.3	Bacillariophyta_sp_ASM1036716v1	+	JAACSZ010001372_1:12806-12822			12814	F	517
FcTHIC	JAACSZ010001386_1	100	13	0	0	22	34	50658	50646	9.8	26.3	Bacillariophyta_sp_ASM1036716v1	-	JAACSZ010001386_1:50658-50646			50652	F	518
FcSSSP	JAACSZ010001388_1	94.118	17	1	0	15	31	668	684	9.3	26.3	Bacillariophyta_sp_ASM1036716v1	+	JAACSZ010001388_1:668-684			676	F	519
PtTHIC	JAACSZ010001388_1	100	13	0	0	17	29	24333	24321	9.3	26.3	Bacillariophyta_sp_ASM1036716v1	-	JAACSZ010001388_1:24333-24321			24327	F	520
TpTHI1	JAACSZ010001388_1	100	13	0	0	17	29	24952	24964	9.3	26.3	Bacillariophyta_sp_ASM1036716v1	+	JAACSZ010001388_1:24952-24964			24958	F	521
FcTHIC	JAACSZ010001394_1	100	16	0	0	7	22	28694	28679	0.16	32.2	Bacillariophyta_sp_ASM1036716v1	-	JAACSZ010001394_1:28694-28679			28686.5	F	522
PmSSSP	JAACSZ010001394_1	100	17	0	0	6	22	28695	28679	0.04	34.2	Bacillariophyta_sp_ASM1036716v1	-	JAACSZ010001394_1:28695-28679			28687	F	523
FcSSSP	JAACSZ010001394_1	100	19	0	0	3	21	28697	28679	0.002	38.2	Bacillariophyta_sp_ASM1036716v1	-	JAACSZ010001394_1:28697-28679			28688	F	524
TpTHI1	JAACSZ010001396_1	94.444	18	1	0	2	19	16883	16866	2.4	28.2	Bacillariophyta_sp_ASM1036716v1	-	JAACSZ010001396_1:16883-16866			16874.5	F	525
FcSSSP	JAACSZ010001400_1	100	13	0	0	7	19	48917	48905	9.3	26.3	Bacillariophyta_sp_ASM1036716v1	-	JAACSZ010001400_1:48917-48905			48911	F	526
TpSSSP	JAACSZ010001411_1	100	13	0	0	14	26	40590	40578	9.8	26.3	Bacillariophyta_sp_ASM1036716v1	-	JAACSZ010001411_1:40590-40578			40584	F	527
PtSSSP	JAACSZ010001412_1	94.118	17	1	0	2	18	18426	18442	9.8	26.3	Bacillariophyta_sp_ASM1036716v1	+	JAACSZ010001412_1:18426-18442			18434	F	528
PtTHIC	JAACSZ010001416_1	100	14	0	0	10	23	26338	26351	2.4	28.2	Bacillariophyta_sp_ASM1036716v1	+	JAACSZ010001416_1:26338-26351			26344.5	F	529
PtSSSP	JAACSZ010001416_1	100	13	0	0	9	21	33916	33928	9.8	26.3	Bacillariophyta_sp_ASM1036716v1	+	JAACSZ010001416_1:33916-33928			33922	F	530
PtTHIC	JAACSZ010001418_1	100	14	0	0	20	33	3211	3224	2.4	28.2	Bacillariophyta_sp_ASM1036716v1	+	JAACSZ010001418_1:3211-3224			3217.5	F	531
FcSSSP	JAACSZ010001423_1	100	13	0	0	7	19	31185	31173	9.3	26.3	Bacillariophyta_sp_ASM1036716v1	-	JAACSZ010001423_1:31185-31173			31179	F	532
TpSSSP	JAACSZ010001440_1	100	13	0	0	18	30	11610	11622	9.8	26.3	Bacillariophyta_sp_ASM1036716v1	+	JAACSZ010001440_1:11610-11622			11616	F	533
TpTHI1	JAACSZ010001452_1	100	13	0	0	11	23	14713	14701	9.3	26.3	Bacillariophyta_sp_ASM1036716v1	-	JAACSZ010001452_1:14713-14701			14707	F	534
FcSSSP	JAACSZ010001454_1	100	13	0	0	4	16	11958	11970	9.3	26.3	Bacillariophyta_sp_ASM1036716v1	+	JAACSZ010001454_1:11958-11970			11964	F	535
PmSSSP	JAACSZ010001454_1	100	13	0	0	1	13	31487	31499	9.8	26.3	Bacillariophyta_sp_ASM1036716v1	+	JAACSZ010001454_1:31487-31499			31493	F	536
PtSSSP	JAACSZ010001456_1	94.118	17	1	0	4	20	19461	19445	9.8	26.3	Bacillariophyta_sp_ASM1036716v1	-	JAACSZ010001456_1:19461-19445			19453	F	537
FcSSSP	JAACSZ010001471_1	100	13	0	0	11	23	12996	13008	9.3	26.3	Bacillariophyta_sp_ASM1036716v1	+	JAACSZ010001471_1:12996-13008			13002	F	538
TpSSSP	JAACSZ010001472_1	100	13	0	0	21	33	4770	4782	9.8	26.3	Bacillariophyta_sp_ASM1036716v1	+	JAACSZ010001472_1:4770-4782			4776	F	539
PtSSSP	JAACSZ010001479_1	100	14	0	0	15	28	8363	8376	2.5	28.2	Bacillariophyta_sp_ASM1036716v1	+	JAACSZ010001479_1:8363-8376			8369.5	F	540
PtSSSP	JAACSZ010001486_1	100	14	0	0	5	18	35694	35681	2.5	28.2	Bacillariophyta_sp_ASM1036716v1	-	JAACSZ010001486_1:35694-35681			35687.5	F	541
FcTHIC	JAACSZ010001515_1	100	13	0	0	23	35	4314	4302	9.8	26.3	Bacillariophyta_sp_ASM1036716v1	-	JAACSZ010001515_1:4314-4302			4308	F	542
TpSSSP	JAACSZ010001516_1	94.118	17	1	0	2	18	14478	14494	9.8	26.3	Bacillariophyta_sp_ASM1036716v1	+	JAACSZ010001516_1:14478-14494			14486	F	543
PtSSSP	JAACSZ010001533_1	100	13	0	0	9	21	43102	43114	9.8	26.3	Bacillariophyta_sp_ASM1036716v1	+	JAACSZ010001533_1:43102-43114			43108	F	544
TpTHI1	JAACSZ010001542_1	100	13	0	0	2	14	6974	6986	9.3	26.3	Bacillariophyta_sp_ASM1036716v1	+	JAACSZ010001542_1:6974-6986			6980	F	545
TpSSSP	JAACSZ010001552_1	100	15	0	0	3	17	24453	24467	0.63	30.2	Bacillariophyta_sp_ASM1036716v1	+	JAACSZ010001552_1:24453-24467			24460	F	546
FcSSSP	JAACSZ010001557_1	100	13	0	0	22	34	16401	16413	9.3	26.3	Bacillariophyta_sp_ASM1036716v1	+	JAACSZ010001557_1:16401-16413			16407	F	547
TpSSSP	JAACSZ010001569_1	100	13	0	0	24	36	20497	20509	9.8	26.3	Bacillariophyta_sp_ASM1036716v1	+	JAACSZ010001569_1:20497-20509			20503	F	548
FcSSSP	JAACSZ010001570_1	100	13	0	0	11	23	30195	30207	9.3	26.3	Bacillariophyta_sp_ASM1036716v1	+	JAACSZ010001570_1:30195-30207			30201	F	549
TpTHI1	JAACSZ010001653_1	100	14	0	0	3	16	3333	3320	2.4	28.2	Bacillariophyta_sp_ASM1036716v1	-	JAACSZ010001653_1:3333-3320			3326.5	F	550
FcTHIC	JAACSZ010001751_1	100	13	0	0	17	29	14941	14929	9.8	26.3	Bacillariophyta_sp_ASM1036716v1	-	JAACSZ010001751_1:14941-14929			14935	F	551
TpSSSP	JAACSZ010001766_1	100	13	0	0	22	34	853	865	9.8	26.3	Bacillariophyta_sp_ASM1036716v1	+	JAACSZ010001766_1:853-865			859	F	552
PtTHIC	JAACSZ010001771_1	100	13	0	0	9	21	3621	3633	9.3	26.3	Bacillariophyta_sp_ASM1036716v1	+	JAACSZ010001771_1:3621-3633			3627	F	553
FcSSSP	JAACSZ010001777_1	100	13	0	0	14	26	4041	4053	9.3	26.3	Bacillariophyta_sp_ASM1036716v1	+	JAACSZ010001777_1:4041-4053			4047	F	554
FcSSSP	JAACSZ010001851_1	100	13	0	0	21	33	10173	10185	9.3	26.3	Bacillariophyta_sp_ASM1036716v1	+	JAACSZ010001851_1:10173-10185			10179	F	555
FcTHIC	JAACSZ010001919_1	94.118	17	1	0	6	22	360	376	9.8	26.3	Bacillariophyta_sp_ASM1036716v1	+	JAACSZ010001919_1:360-376			368	F	556
PtTHIC	JAACSZ010001969_1	100	13	0	0	14	26	2488	2500	9.3	26.3	Bacillariophyta_sp_ASM1036716v1	+	JAACSZ010001969_1:2488-2500			2494	F	557
PtTHIC	JAACSZ010001970_1	100	13	0	0	19	31	1245	1257	9.3	26.3	Bacillariophyta_sp_ASM1036716v1	+	JAACSZ010001970_1:1245-1257			1251	F	558
PtSSSP	JAACSZ010002060_1	100	13	0	0	13	25	393	381	9.8	26.3	Bacillariophyta_sp_ASM1036716v1	-	JAACSZ010002060_1:393-381			387	F	559
FcTHIC	JAACSZ010002077_1	100	14	0	0	15	28	1771	1784	2.5	28.2	Bacillariophyta_sp_ASM1036716v1	+	JAACSZ010002077_1:1771-1784			1777.5	F	560
TpSSSP	JAACSZ010002211_1	100	14	0	0	22	35	2472	2459	2.5	28.2	Bacillariophyta_sp_ASM1036716v1	-	JAACSZ010002211_1:2472-2459			2465.5	F	561
TpSSSP	JAACSZ010002392_1	100	13	0	0	8	20	1557	1569	9.8	26.3	Bacillariophyta_sp_ASM1036716v1	+	JAACSZ010002392_1:1557-1569			1563	F	562
PtSSSP	JAAFKC010000001_1	100	14	0	0	13	26	5335	5322	2.7	28.2	Bacillariophyta_sp_ASM1329908v1	-	JAAFKC010000001_1:5335-5322			5328.5	F	563
FcSSSP	JAAFKC010000038_1	100	14	0	0	7	20	908	895	2.6	28.2	Bacillariophyta_sp_ASM1329908v1	-	JAAFKC010000038_1:908-895			901.5	F	564
PmSSSP	JAAFKC010000038_1	94.737	19	1	0	3	21	913	895	0.69	30.2	Bacillariophyta_sp_ASM1329908v1	-	JAAFKC010000038_1:913-895			904	F	565
PmSSSP	JAAFKC010000038_1	94.737	19	1	0	3	21	48057	48075	0.69	30.2	Bacillariophyta_sp_ASM1329908v1	+	JAAFKC010000038_1:48057-48075			48066	F	566
FcSSSP	JAAFKC010000038_1	100	14	0	0	7	20	48062	48075	2.6	28.2	Bacillariophyta_sp_ASM1329908v1	+	JAAFKC010000038_1:48062-48075			48068.5	F	567
PmSSSP	JAAFKC010000046_1	94.737	19	1	0	3	21	44028	44046	0.69	30.2	Bacillariophyta_sp_ASM1329908v1	+	JAAFKC010000046_1:44028-44046			44037	F	568
FcSSSP	JAAFKC010000046_1	100	14	0	0	7	20	44033	44046	2.6	28.2	Bacillariophyta_sp_ASM1329908v1	+	JAAFKC010000046_1:44033-44046			44039.5	F	569
PmSSSP	JAAFKC010000055_1	100	14	0	0	4	17	25608	25595	2.7	28.2	Bacillariophyta_sp_ASM1329908v1	-	JAAFKC010000055_1:25608-25595			25601.5	F	570
TpSSSP	JAAFKC010000107_1	100	14	0	0	9	22	21314	21327	2.7	28.2	Bacillariophyta_sp_ASM1329908v1	+	JAAFKC010000107_1:21314-21327			21320.5	F	571
TpTHI1	JAAFKC010000121_1	100	14	0	0	2	15	5636	5623	2.6	28.2	Bacillariophyta_sp_ASM1329908v1	-	JAAFKC010000121_1:5636-5623			5629.5	F	572
PtSSSP	JAAFKC010000134_1	100	14	0	0	13	26	2140	2127	2.7	28.2	Bacillariophyta_sp_ASM1329908v1	-	JAAFKC010000134_1:2140-2127			2133.5	F	573
PmSSSP	JAAFKC010000295_1	100	14	0	0	4	17	16086	16099	2.7	28.2	Bacillariophyta_sp_ASM1329908v1	+	JAAFKC010000295_1:16086-16099			16092.5	F	574
FcSSSP	JAAFKC010000363_1	100	14	0	0	13	26	3665	3678	2.6	28.2	Bacillariophyta_sp_ASM1329908v1	+	JAAFKC010000363_1:3665-3678			3671.5	F	575
FcSSSP	JAAFKC010000627_1	100	14	0	0	1	14	2384	2371	2.6	28.2	Bacillariophyta_sp_ASM1329908v1	-	JAAFKC010000627_1:2384-2371			2377.5	F	576
TpSSSP	JAAFKC010000789_1	100	14	0	0	9	22	7420	7433	2.7	28.2	Bacillariophyta_sp_ASM1329908v1	+	JAAFKC010000789_1:7420-7433			7426.5	F	577
PtSSSP	JAAFKC010000855_1	100	14	0	0	13	26	6038	6051	2.7	28.2	Bacillariophyta_sp_ASM1329908v1	+	JAAFKC010000855_1:6038-6051			6044.5	F	578
PmSSSP	JAAFKC010000963_1	100	14	0	0	3	16	6563	6576	2.7	28.2	Bacillariophyta_sp_ASM1329908v1	+	JAAFKC010000963_1:6563-6576			6569.5	F	579
